06,INSTITUTOS,4943529,0
07,DIVERSAS,3164979732,703130
01,ADMINISTRAÇÕES,175043869,2952960
04,FUNDOS,1382253486,1662166
03,FUNDACOES,70355401,1419107
07,DIVERSAS,3130827441,20315343
05,COMPANHIAS,471079718,2272719
