200101,SECRETARIA DE ESTADO DE TRANSPORTES DO DF,3936405,56224
150205,SERVIÇO DE LIMPEZA URBANA DO DISTRITO FEDERAL- SLU,66629537,146573
130103,SEÇÃO DE ORÇAMENTO DA SECRETARIA DE FAZENDA,308429795,24009
