24,TRANSFERÊNCIAS DE CAPITAL,997440255.0,475768546.3,521671708.7,1.0
21,OPERAÇÕES DE CRÉDITO,820823842.0,44160415.57,776663426.43,2.0
22,ALIENAÇÃO DE BENS,10976231.0,12264133.54,-1287902.54,3.0
23,AMORTIZAÇÕES DE EMPRÉSTIMOS E FINANCIAMENTO,7520121.0,11528762.87,-4008641.87,4.0
